name,ico,address,city,nace,source
Maturio App s.r.o.,24358932,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
Moduvo.app s.r.o.,24365777,"Školská 660/3, Nové Město, 11000 Praha 1",Prague,62,ares
praya.app s.r.o.,24449326,"Lesní 679, 78344 Náměšť na Hané",Prague,62,ares
"Clarity App Systems, s.r.o.",24531910,"Dlouhá 730/35, Staré Město, 11000 Praha 1",Prague,62,ares
MP App s.r.o.,24542849,"Rajské č.ev. 14, 33901 Běšiny",Prague,62,ares
PDC PP App s.r.o.,24561754,"Štítného 629/23, Žižkov, 13000 Praha 3",Prague,62,ares
APP MEDIA s.r.o.,24729001,"Revoluční 763/15, Staré Město, 11000 Praha 1",Prague,62,ares
APP Logistics s.r.o.,24812561,"Na Folimance 2155/15, Vinohrady, 12000 Praha 2",Prague,62,ares
APP GROUP s.r.o.,25461443,"Jiráskova 397, Horní Litvínov, 43601 Litvínov",Prague,62,ares
APP STAVBY s.r.o.,26395703,"Žlutická 1653/52, Bolevec, 32300 Plzeň",Prague,62,ares
APP ENGINEERING s.r.o.,27893146,"Holandská 874/8, Štýřice, 63900 Brno",Prague,62,ares
"IZOLACE, OPLÁŠTĚNÍ APP s.r.o.",28295811,"Guty 270, 73955 Třinec",Prague,62,ares
APP Europe s.r.o.,28563271,"Zámostní 1155/27, Slezská Ostrava, 71000 Ostrava",Prague,62,ares
APP ART s.r.o.,29416558,"Krakovská 583/9, Nové Město, 11000 Praha 1",Prague,62,ares
Art & Dev com s.r.o.,01675346,"Tyršova 1832/7, Nové Město, 12000 Praha 2",Prague,62,ares
"DEV REAL, s.r.o.",02571749,"Lidická 2030/20, Černá Pole, 60200 Brno",Prague,62,ares
Dev CZ s.r.o.,04285689,"Kunzova 779/2, Černá Pole, 60200 Brno",Prague,62,ares
U&T Dev s.r.o. v likvidaci,04668332,"V dolině 1515/1b, Michle, 10100 Praha 10",Prague,62,ares
"AKM dev, s.r.o.",05326125,"Chudenická 1059/30, Hostivař, 10200 Praha 10",Prague,62,ares
MTIS Dev s.r.o.,06021280,"Jaurisova 515/4, Michle, 14000 Praha 4",Prague,62,ares
EVOLVE DEV PACK s.r.o.,06195679,"Vojenova 2540/8, Libeň, 18000 Praha 8",Prague,62,ares
liska.dev s.r.o.,07493304,"5. května 1142/12, Nusle, 14000 Praha 4",Prague,62,ares
dev premium s.r.o. v likvidaci,07759614,"Pod Habrovou 445/3, Hlubočepy, 15200 Praha 5",Prague,62,ares
"FH dev, s.r.o.",07944713,"Libocká 707/33a, Liboc, 16200 Praha 6",Prague,62,ares
DEV Food Beverage Europe s.r.o.,08900639,"Bílkova 855/19, Staré Město, 11000 Praha 1",Prague,62,ares
B.IG dev Alfa s.r.o.,08951586,"Gregorova 2117/2, Chodov, 14800 Praha 4",Prague,62,ares
DEV POWER group s.r.o.,08965765,"Italská 1205/10, Vinohrady, 12000 Praha 2",Prague,62,ares
meta dev s.r.o.,09255460,"Pod radnicí 1328/1, Košíře, 15000 Praha 5",Prague,62,ares
MVP Game Dev s.r.o.,09353844,"Janského 2417/27, Stodůlky, 15500 Praha 5",Prague,62,ares
Black Point DEV s.r.o.,09445846,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
Real Dev a.s.,09611088,"Vrchlického 1316/88, Košíře, 15000 Praha 5",Prague,62,ares
BG dev s.r.o.,09679405,"Korunní 2569/108g, Vinohrady, 10100 Praha 10",Prague,62,ares
CRT dev s.r.o.,09748849,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
AZ Real Dev 2 s.r.o.,10686070,"Libušina 69, 25266 Libčice nad Vltavou",Prague,62,ares
AZ Real Dev 3 s.r.o.,10686100,"Libušina 69, 25266 Libčice nad Vltavou",Prague,62,ares
trueslav.dev s.r.o.,10790799,"Žitná 1575/49, Nové Město, 11000 Praha 1",Prague,62,ares
zachar DEV s.r.o.,11730943,"Halova 621, Kudlov, 76001 Zlín",Prague,62,ares
EL TORO #dev s.r.o.,14211823,"Roháčova 145/14, Žižkov, 13000 Praha 3",Prague,62,ares
Dev BAU CZ s.r.o.,14282402,"Úzká 196, Borová, 74723 Bolatice",Prague,62,ares
Dev systems s.r.o.,17055610,"č.p. 129, 79803 Prostějovičky",Prague,62,ares
2 DEV-KV s.r.o.,19335016,"Chodovská 395/8, Dvory, 36006 Karlovy Vary",Prague,62,ares
TRAU dev s.r.o.,19545673,"Belgická 130/32, Vinohrady, 12000 Praha 2",Prague,62,ares
Miluk Dev s.r.o.,19612176,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
HM DEV alfa s.r.o. - v likvidaci,19726163,"Vodařská 143/13, Horní Heršpice, 61900 Brno",Prague,62,ares
Czech Prop & Dev Consulting s.r.o.,19801424,"Lublaňská 267/12, Vinohrady, 12000 Praha 2",Prague,62,ares
AGO DEV s.r.o.,19839626,"Pod svahem 1881/19, Braník, 14700 Praha 4",Prague,62,ares
GTDN dev s.r.o.,19925719,"Moravská 854/2, Doubravka, 31200 Plzeň",Prague,62,ares
INNOVA DEV s.r.o.,21214590,"Ortenovo náměstí 443/6, Holešovice, 17000 Praha 7",Prague,62,ares
Custoom Dev s.r.o.,21458243,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
DEV EURO SERVIS s.r.o.,21510806,"Dandova 2619/13, Horní Počernice, 19300 Praha 9",Prague,62,ares
Dhirendra Dev Verma,21656746,"Breitfeldova 709/17, Karlín, 18600 Praha 8",Prague,62,ares
WIN DEV s.r.o.,21656983,"V dolině 1515/1b, Michle, 10100 Praha 10",Prague,62,ares
JDF Dev s.r.o.,21799717,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
Leemul Dev Nathoo,22222405,"č.p. 266, 68401 Vážany nad Litavou",Prague,62,ares
IKIT DEV s.r.o.,22236490,"Žižkovo náměstí 1152/6, Žižkov, 13000 Praha 3",Prague,62,ares
KNT DEV VB s.r.o.,22289364,"Sportovní 572, 66463 Žabčice",Prague,62,ares
Dév Ojha,22388109,"K Holotovci 560, Město, 73511 Orlová",Prague,62,ares
"chlng dev, s.r.o.",22394524,"Údolní 400/36, Veveří, 60200 Brno",Prague,62,ares
dmvk.dev s.r.o.,22395814,"Pod Vrchem 675, Zruč, 33008 Zruč-Senec",Prague,62,ares
"dev:service, s.r.o.",22651268,"Písecká 2342/11, Vinohrady, 13000 Praha 3",Prague,62,ares
"dev:av, s.r.o.",22651331,"Písecká 2342/11, Vinohrady, 13000 Praha 3",Prague,62,ares
NAXTER DEV s.r.o.,23025077,"Na Folimance 2155/15, Vinohrady, 12000 Praha 2",Prague,62,ares
Dev netr s.r.o.,23096292,"Na hutích 581/1, Dejvice, 16000 Praha 6",Prague,62,ares
RD UHŘÍNĚVES DEV s.r.o.,23487691,"Bryksova 947/21, Černý Most, 19800 Praha 9",Prague,62,ares
RD ZDIBY DEV s.r.o.,23487771,"Bryksova 947/21, Černý Most, 19800 Praha 9",Prague,62,ares
KNT DEV VB2 s.r.o.,23570741,"Sportovní 572, 66463 Žabčice",Prague,62,ares
KNT DEV VB3 s.r.o.,23570954,"Sportovní 572, 66463 Žabčice",Prague,62,ares
Dev LBG s.r.o.,23897767,"Horní 288/67, Dubina, 70030 Ostrava",Prague,62,ares
Dev OLG s.r.o.,23898062,"Horní 288/67, Dubina, 70030 Ostrava",Prague,62,ares
podhorny.dev s.r.o.,23948388,"Vlněna 526/5, Trnitá, 60200 Brno",Prague,62,ares
FIREFLY DEV s.r.o.,23994258,"Pražská brána 3/2, Mladá Boleslav I, 29301 Mladá Boleslav",Prague,62,ares
Dev tank s.r.o.,24172791,"Holubova 713, Bílé Předměstí, 53003 Pardubice",Prague,62,ares
"N1 dev, s.r.o.",24200387,"Žandovská 305/11, Střížkov, 19000 Praha 9",Prague,62,ares
Veritas Dev s.r.o.,24380229,"Sedláčkova 2902/34, Líšeň, 62800 Brno",Prague,62,ares
Dev Shaped First s.r.o.,24560782,"Devětsilová 987/1, Kolovraty, 10300 Praha 10",Prague,62,ares
"Reload dev, s.r.o.",24831905,"Vinohradská 2133/138, Vinohrady, 13000 Praha 3",Prague,62,ares
"DEV COMPANY GROUP, s.r.o.",27422119,"Na dračkách 852/15, Střešovice, 16200 Praha 6",Prague,62,ares
Fandament dev. KOLÍN s.r.o.,27728862,"Pěstitelská 162/11, Dolní Heršpice, 61900 Brno",Prague,62,ares
Capitol Dev Services s.r.o.,28527402,"Pštrossova 192/24, Nové Město, 11000 Praha 1",Prague,62,ares
B3F dev. s.r.o.,28975286,"Voroněžská 172/24, Vršovice, 10100 Praha 10",Prague,62,ares
dev studio s.r.o.,29134641,"Jaurisova 515/4, Michle, 14000 Praha 4",Prague,62,ares
"MCG CDC DEV, a.s.",29202990,"Heršpická 813/5, Štýřice, 63900 Brno",Prague,62,ares
DATPARK DEV s.r.o.,29247501,"Krkoškova 740/19a, Černá Pole, 61300 Brno",Prague,62,ares
"DEV COMPANY, spol. s r. o.",47679620,"Čs. legií 145/18, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
Dev Raj Tyagi TRADE MASTER LIMITED,63957671,"Hasova 3092/4, Modřany, 14300 Praha 4",Prague,62,ares
Parkash Dev,67666426,"Pejevové 3418/2, Modřany, 14300 Praha 4",Prague,62,ares
Tereza Dev,73739227,"č.p. 45, 33601 Letiny",Prague,62,ares
EMUN DEV III ACCESS otevřený podílový fond,75161745,"Anežská 986/10, Staré Město, 11000 Praha 1",Prague,62,ares
CODE Media s.r.o.,01514024,"Holečkova 789/49, Smíchov, 15000 Praha 5",Prague,62,ares
Chilli Code s.r.o.,01660471,"Štúrova 1701/55, Krč, 14200 Praha 4",Prague,62,ares
European Code Factory s.r.o.,01775626,"Rumjancevova 335/8, Liberec I-Staré Město, 46001 Liberec",Prague,62,ares
NEM Code s.r.o.,01895940,"Čsl. armády 20, 25301 Hostivice",Prague,62,ares
"Code Hound, s.r.o.",01915797,"Nad Krocínkou 417/40, Prosek, 19000 Praha 9",Prague,62,ares
"Code In, s.r.o.",02022630,"Chvalkovická 1846/27, Horní Počernice, 19300 Praha 9",Prague,62,ares
Healthy Dress Code s.r.o.,02226006,"Ševcovská 3368, 76001 Zlín",Prague,62,ares
Code Secure s.r.o.,03502104,"Dolnoměcholupská 1418/12, Hostivař, 10200 Praha 10",Prague,62,ares
Food Code s.r.o.,03692906,"Týnská ulička 1063/4, Staré Město, 11000 Praha 1",Prague,62,ares
AH CODE INVESTMENTS a.s.,03975975,"Klimentská 1216/46, Nové Město, 11000 Praha 1",Prague,62,ares
CODE LABS s.r.o.,04160657,"Anežská 986/10, Staré Město, 11000 Praha 1",Prague,62,ares
"Silver Code, s.r.o.",04379179,"Příkop 843/4, Zábrdovice, 60200 Brno",Prague,62,ares
CBD code s.r.o.,04380380,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
REOPENING CODE s.r.o. v likvidaci,04580834,"Klimentská 1746/52, Nové Město, 11000 Praha 1",Prague,62,ares
DRESS CODE s.r.o.,04688244,"Jungmannova 736/14, Nové Město, 11000 Praha 1",Prague,62,ares
Kettex Code s.r.o.,05322936,"Na pěšině 465/6, Dolní Chabry, 18400 Praha 8",Prague,62,ares
Code Can s.r.o.,05370809,"Nemocniční 578/4, Vysočany, 19000 Praha 9",Prague,62,ares
Primal code s.r.o.,05741718,"Přívozní 1054/2, Holešovice, 17000 Praha 7",Prague,62,ares
K code s.r.o.,05982804,"Husova 134, Pražské Předměstí, 55101 Jaroměř",Prague,62,ares
Robust Code Solutions s.r.o.,06106188,"Husova 188, Příbram VI-Březové Hory, 26101 Příbram",Prague,62,ares
Food code 2 s.r.o.,06366503,"Chřibská 467/17, Ďáblice, 18200 Praha 8",Prague,62,ares
Binary code s.r.o.,06725767,"Karlovo náměstí 290/16, Nové Město, 12000 Praha 2",Prague,62,ares
"Code & E-commerce, s.r.o.",06769829,"č.p. 232, 58901 Hodice",Prague,62,ares
FASHION CODE s.r.o.,06851061,"Gen. Svobody 2866/1a, 78701 Šumperk",Prague,62,ares
LIKI CODE s.r.o.,07285591,"Třeboňská 530/2, Michle, 14000 Praha 4",Prague,62,ares
Health Code Inc s.r.o.,07529066,"Příkop 843/4, Zábrdovice, 60200 Brno",Prague,62,ares
Food Code Alfa s.r.o.,07620292,"Týnská ulička 1063/4, Staré Město, 11000 Praha 1",Prague,62,ares
Food Code Beta s.r.o.,07620365,"Týnská ulička 1063/4, Staré Město, 11000 Praha 1",Prague,62,ares
Food Code Centrum s.r.o.,07620446,"Týnská ulička 1063/4, Staré Město, 11000 Praha 1",Prague,62,ares
Code Marketer s.r.o.,07636156,"Na Nábřeží 231/6, Město, 73601 Havířov",Prague,62,ares
MOD code s.r.o.,07935790,"Vídeňská 1021/6, Štýřice, 63900 Brno",Prague,62,ares
Food Code Cacao s.r.o.,08086222,"Týnská ulička 1063/4, Staré Město, 11000 Praha 1",Prague,62,ares
CODE ONE s.r.o.,08322881,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
Code Utils s.r.o.,08367850,"Botanická 62/69, Ponava, 60200 Brno",Prague,62,ares
How To Code s.r.o.,08391912,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
"najsu code & design, s.r.o.",08393249,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
CODE SPECIALISTS s.r.o.,08599050,"Děčínská 552/1, Střížkov, 18000 Praha 8",Prague,62,ares
PITBULL CODE s.r.o.,08666342,"Pavlovova 3048/40, Zábřeh, 70030 Ostrava",Prague,62,ares
Code of Life s.r.o.,08674175,"V Roháčích 61/39, Jinonice, 15800 Praha 5",Prague,62,ares
GEASS CODE s.r.o.,08777489,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
Sport Code s.r.o.,08826013,"Na Fišerce 19/19, Dejvice, 16000 Praha 6",Prague,62,ares
4MA L CODE s.r.o.,08929114,"č.p. 229, 76307 Velký Ořechov",Prague,62,ares
CODE ZERO s.r.o.,09123016,"Varšavská 715/36, Vinohrady, 12000 Praha 2",Prague,62,ares
Eqi.ty Code s.r.o.,09205420,"Radlická 740/113c, Jinonice, 15800 Praha 5",Prague,62,ares
"Code Division, s. r. o.",09244620,"Kounicova 296/36, Veveří, 60200 Brno",Prague,62,ares
CODE Rebels s.r.o.,09397973,"5. května 798/62, Nusle, 14000 Praha 4",Prague,62,ares
We Code Studio s.r.o.,09519769,"Českomoravská 1181/23, Libeň, 19000 Praha 9",Prague,62,ares
Parallel Code s.r.o.,09544682,"Běhounská 2/22, Brno-město, 60200 Brno",Prague,62,ares
Code Growers s.r.o.,09546766,"třída Míru 2800, Zelené Předměstí, 53002 Pardubice",Prague,62,ares
Main Code CS s.r.o.,09685014,"Říčanská 2414/7, Vinohrady, 10100 Praha 10",Prague,62,ares
Code P-MP-H Systems s.r.o.,09691260,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
LONEWOLF CODE s.r.o.,10709185,"Na Folimance 2155/15, Vinohrady, 12000 Praha 2",Prague,62,ares
Manali code s.r.o.,14012863,"Na Pískách 35, Záblatí, 73552 Bohumín",Prague,62,ares
"CLOUDNINE CODE s.r.o. ""v likvidaci""",14069512,"Zámostní 1155/27, Slezská Ostrava, 71000 Ostrava",Prague,62,ares
Green:Code s.r.o.,14118343,"Jankovcova 1037/49, Holešovice, 17000 Praha 7",Prague,62,ares
AUTONOMIA code s.r.o.,14234424,"Pod Vrchem 635, 37006 Srubec",Prague,62,ares
Dancing Code s.r.o.,14252490,"Pod Strání 751, Prštné, 76001 Zlín",Prague,62,ares
Mighty Code Studio s.r.o.,17141664,"Studánky 22, 38273 Vyšší Brod",Prague,62,ares
Code Radix s.r.o.,17335086,"Varšavská 715/36, Vinohrady, 12000 Praha 2",Prague,62,ares
Beauty Code s.r.o.,17554918,"Frýdlantská 1312/19, Kobylisy, 18200 Praha 8",Prague,62,ares
"Enfant terrible Saint Code, pobočný spolek",17800587,"č.p. 63, 69109 Vrbice",Prague,62,ares
Code Crushers s.r.o.,17982839,"Příkop 843/4, Zábrdovice, 60200 Brno",Prague,62,ares
Code 420 s.r.o.,17986672,"Jaurisova 515/4, Michle, 14000 Praha 4",Prague,62,ares
Dreat Music & Code s.r.o.,19060050,"Podskalská 370/31, Nové Město, 12800 Praha 2",Prague,62,ares
Code Zap Management s.r.o.,21035229,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
CANOPY CODE s.r.o.,21185549,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
CRITICAL CODE s.r.o.,21185689,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
Morse & Code s.r.o.,21426937,"Spálená 480/1, Trnitá, 60200 Brno",Prague,62,ares
Vox Code s.r.o.,21535515,"Pod Školou 791/8, Starý Lískovec, 62500 Brno",Prague,62,ares
Food Code 4 s.r.o.,21656843,"Nad Petruskou 2280/3, Vinohrady, 12000 Praha 2",Prague,62,ares
Food Code 3 s.r.o.,21656878,"Nad Petruskou 2280/3, Vinohrady, 12000 Praha 2",Prague,62,ares
Quantum Code s.r.o.,21664714,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
Goat code s.r.o.,22310363,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
"Red Code Company, s.r.o.",22385151,"Děčínská 552/1, Střížkov, 18000 Praha 8",Prague,62,ares
True Code s.r.o.,23320010,"U Borku 519, 29306 Bradlec",Prague,62,ares
Next Code CZ s.r.o.,23325143,"Černokostelecká 1806/123, Strašnice, 10000 Praha 10",Prague,62,ares
"Bright Code, s.r.o.",23339471,"Fügnerovo náměstí 1808/3, Nové Město, 12000 Praha 2",Prague,62,ares
"Humble Code, s.r.o.",23555998,"Kotlaska 562/24, Libeň, 18000 Praha 8",Prague,62,ares
Good code s.r.o.,23938790,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
Code of Man s.r.o.,24096784,"Zbraslavská 12/11, Malá Chuchle, 15900 Praha 5",Prague,62,ares
Sequel Code s.r.o.,24294233,"Drtinova 557/10, Smíchov, 15000 Praha 5",Prague,62,ares
"Code Creator, s.r.o.",24298433,"Úvoz 499/56, Staré Brno, 60200 Brno",Prague,62,ares
CODE TRANSPORT s.r.o.,24314129,"Vyšehradská 1349/2, Nové Město, 12800 Praha 2",Prague,62,ares
Rovian Code s.r.o.,24333379,"Děčínská 552/1, Střížkov, 18000 Praha 8",Prague,62,ares
Velvet Code s.r.o.,24343153,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
Code Orbit s.r.o.,24390631,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
CODE reality s.r.o.,24407925,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
Silent Code s.r.o.,24469581,"Na Folimance 2155/15, Vinohrady, 12000 Praha 2",Prague,62,ares
Dance Code Unity z.s.,24507253,"Psárská 1347/1, Michle, 14100 Praha 4",Prague,62,ares
"Code Eight, s.r.o.",24852261,"Letenské náměstí 156/1, Bubeneč, 17000 Praha 7",Prague,62,ares
"CODE Consulting and Development, s.r.o.",25224026,"Bolevecká náves 35/27, Bolevec, 32300 Plzeň",Prague,62,ares
DESIGN CODE s.r.o. v likvidaci,26956179,"Malý val 1552/9, 76701 Kroměříž",Prague,62,ares
"pin code, s.r.o.",27641104,"Tolstého 721/20, Vršovice, 10100 Praha 10",Prague,62,ares
Loyalty Code s.r.o.,27651720,"Radlická 714/113a, Jinonice, 15800 Praha 5",Prague,62,ares
"Code Vision, s.r.o.",28748611,"Brigádnická 205/2, Jablonecké Paseky, 46602 Jablonec nad Nisou",Prague,62,ares
CODE GROUP s.r.o.,28944933,"náměstí Míru 1220/3, Vinohrady, 12000 Praha 2",Prague,62,ares
Code Name Projects s.r.o.,28956231,"Nad Krocínkou 404/21, Prosek, 19000 Praha 9",Prague,62,ares
CODE spol. s r. o.,49286960,"Na Vrtálně 84, Bílé Předměstí, 53003 Pardubice",Prague,62,ares
M CODE Plus s.r.o.,60278994,"Široká 61, Božtěšice, 40340 Ústí nad Labem",Prague,62,ares
SMART WOOD ENERGY s.r.o.,00676012,"Leopoldova 443/12, Chodov, 14900 Praha 4",Prague,62,ares
Smart Property s.r.o.,01418726,"Kojická 1242, Újezd nad Lesy, 19016 Praha 9",Prague,62,ares
Universal Smart Solutions s.r.o.,01442023,"Drahelčická 166, 25218 Úhonice",Prague,62,ares
Smart City s.r.o.,01443623,"Osvobození 1114, 43111 Jirkov",Prague,62,ares
"ALBROS smart s.r.o., v likvidaci",01526901,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
TM Smart Management s.r.o.,01532278,"Bělehradská 858/23, 120 00 Praha",Prague,62,ares
FM Smart Group s.r.o.,01558960,"Bílkova 855/19, Staré Město, 11000 Praha 1",Prague,62,ares
Smart HiFi s.r.o.,01583522,"Průběžná 186, 25066 Zdiby",Prague,62,ares
Smart Source Synergies s.r.o.,01603957,"Divišova 2556/12, 79601 Prostějov",Prague,62,ares
Smart Professional s.r.o. v likvidaci,01706578,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
TOMADAN SMART SERVISE s.r.o.,01709551,"Primátorská 296/38, Libeň, 18000 Praha 8",Prague,62,ares
Smart Agency s.r.o.,01709763,"Mánesova 398, 25092 Šestajovice",Prague,62,ares
Smart mobility solutions s.r.o.,01719378,"Novákových 380/18, Libeň, 18000 Praha 8",Prague,62,ares
Smart Fun s.r.o.,01719483,"Novodvorská 1800/136, Braník, 14200 Praha 4",Prague,62,ares
Smart Managements s.r.o.,01789511,"Heinemannova 2695/6, Dejvice, 16000 Praha 6",Prague,62,ares
"Smart solutions & technology, s.r.o.",01814851,"Na Zahradách 3170/1a, 69002 Břeclav",Prague,62,ares
"Smart Taxes, s.r.o.",01829891,"č.p. 404, 68767 Březová",Prague,62,ares
Uz Smart Media,01831976,"Naardenská 672/2, Liboc, 16200 Praha 6",Prague,62,ares
SMART TOUR s.r.o.,01832450,"č.p. 33, 66483 Lesní Hluboké",Prague,62,ares
"SMART Existence, z.s.",01849093,"Platnéřská 88/9, Staré Město, 11000 Praha 1",Prague,62,ares
Plattadam Smart Group s.r.o. v likvidaci,01849778,"Jindřicha Plachty 595/6, Smíchov, 15000 Praha 5",Prague,62,ares
Smart One s.r.o.,01878565,"Sokolovská 266/145, Libeň, 18000 Praha 8",Prague,62,ares
Smart Women s. r. o.,01891880,"č.p. 130, 66601 Lomnička",Prague,62,ares
TRANSLATION SMART SERVICE s.r.o.,01930451,"V kolkovně 921/3, Staré Město, 11000 Praha 1",Prague,62,ares
J&T REAL ESTATE SMART SOLUTIONS a.s.,01942603,"Sokolovská 700/113a, Karlín, 18600 Praha 8",Prague,62,ares
MUDDOCK smart a.s.,01957112,"Na příkopě 859/22, Nové Město, 11000 Praha 1",Prague,62,ares
Smart Clouds Tech s.r.o.,02032228,"Míšovická 492/1a, Zličín, 15521 Praha 5",Prague,62,ares
Smart Ticketing s.r.o.,02033011,"Bráfova 1617/21, Žabovřesky, 61600 Brno",Prague,62,ares
SMART KISS PRO s.r.o.,02106931,"Charvatská 1838/21, Královo Pole, 61200 Brno",Prague,62,ares
Smart Energy Solutions a.s.,02143445,"Stroupežnického 2328/30, Smíchov, 15000 Praha 5",Prague,62,ares
"smart healthcare solutions, s.r.o.",02184826,"Vídeňská 561/16, 77900 Olomouc",Prague,62,ares
"Blankenberge Smart s.r.o., v likvidaci",02220148,"Primátorská 296/38, Libeň, 18000 Praha 8",Prague,62,ares
Smart Clean s.r.o.,02263921,"Rokycanova 485/69, Židenice, 61500 Brno",Prague,62,ares
Oil Smart Trade s.r.o.,02273977,"Zdiměřická 2403/12, Chodov, 14900 Praha 4",Prague,62,ares
Brightonian Smart service s.r.o.,02318059,"Primátorská 296/38, Libeň, 18000 Praha 8",Prague,62,ares
Fougeretz Smart service s.r.o.,02326540,"Primátorská 296/38, Libeň, 18000 Praha 8",Prague,62,ares
SMART LUMEN s.r.o.,02326647,"Otmarov 115, 66483 Přibyslavice",Prague,62,ares
Smart eBoys s.r.o.,02354209,"Za Karlínským přístavem 683/8, Karlín, 18600 Praha 8",Prague,62,ares
Smart Green s.r.o.,02481910,"Chmelická 1338, Újezd nad Lesy, 19016 Praha 9",Prague,62,ares
Smart Engineering s.r.o.,02491125,"Lodecká 1181/4, Nové Město, 11000 Praha 1",Prague,62,ares
Smart Home and Energy s.r.o.,02518686,"Květná 177/30, Pisárky, 60300 Brno",Prague,62,ares
DIGIA Smart Solutions s.r.o.,02521881,"Josefa Hory 1003/40, 79001 Jeseník",Prague,62,ares
